Study,Site Number,Site Name,SubjectName,Open Date,Open By,Query Text,Group Name,Response Date,Responded By,Answer Text,Query Closed Date,Closed By,Query Status
ABC TEST TRIAL,285,Site 285,2851285,19-Apr-23,CFT,Please complete this field,CRA,27-Apr-23,VOA,Updated,12-Jun-23,QRP,Closed
ABC TEST TRIAL,158,Site 158,1581158,17-May-23,SHZ,Please complete this field,CRA,25-May-23,HMY,Updated,12-Jun-23,EYV,Closed
ABC TEST TRIAL,293,Site 293,2931293,16-Oct-23,XIT,Please complete this field,CRA,,,,16-Oct-23,STU,Cancelled
ABC TEST TRIAL,262,Site 262,2621262,21-Feb-23,EPV,Please complete this field,CRA,20-Mar-23,QUE,Updated,14-Apr-23,LJA,Closed
ABC TEST TRIAL,323,Site 323,3231323,17-Nov-22,RPY,Please complete this field,CRA,27-Dec-22,RPZ,Updated,2-Feb-23,BIK,Closed
ABC TEST TRIAL,334,Site 334,3341334,17-Nov-22,WBH,Please complete this field,CRA,27-Dec-22,MQI,Updated,2-Feb-23,UGB,Closed
ABC TEST TRIAL,496,Site 496,4961496,17-Nov-22,LPB,Please complete this field,CRA,27-Dec-22,MLB,Updated,17-Jan-23,HBG,Closed
ABC TEST TRIAL,488,Site 488,4881488,29-Sep-22,UAV,Please complete this field,CRA,28-Oct-22,DJD,Updated,17-Nov-22,WZF,Closed
ABC TEST TRIAL,479,Site 479,4791479,21-Jul-22,FZI,Please complete this field,CRA,29-Jul-22,PYF,Updated,29-Jul-22,VIO,Closed
ABC TEST TRIAL,429,Site 429,4291429,18-Jan-23,ARG,Please complete this field,CRA,18-Jan-23,BOJ,Updated,18-Jan-23,RWJ,Closed
ABC TEST TRIAL,391,Site 391,3911391,22-Jul-22,BID,Please complete this field,CRA,,,,22-Jul-22,KLK,Cancelled
ABC TEST TRIAL,256,Site 256,2561256,26-Aug-22,PLN,Please complete this field,CRA,30-Aug-22,EAR,Updated,31-Aug-22,LRZ,Closed
ABC TEST TRIAL,178,Site 178,1781178,26-Aug-22,MHI,Please complete this field,CRA,26-Aug-22,IMD,Updated,26-Aug-22,AXG,Closed
ABC TEST TRIAL,306,Site 306,3061306,26-Aug-22,CRR,Please complete this field,CRA,26-Aug-22,ENL,Updated,26-Aug-22,WJG,Closed
ABC TEST TRIAL,347,Site 347,3471347,24-Mar-23,OEB,Please complete this field,CRA,31-Mar-23,XCZ,Updated,13-Apr-23,GHI,Closed
ABC TEST TRIAL,131,Site 131,1311131,20-Oct-23,EQA,Please complete this field,CRA,24-Oct-23,QYQ,Updated,26-Oct-23,JZL,Closed
ABC TEST TRIAL,479,Site 479,4791479,26-Aug-22,JLY,Please complete this field,CRA,26-Aug-22,BHH,Updated,26-Aug-22,XOU,Closed
ABC TEST TRIAL,492,Site 492,4921492,28-Jul-22,ZDH,Please complete this field,CRA,2-Aug-22,VQD,Updated,2-Aug-22,NZX,Closed
ABC TEST TRIAL,306,Site 306,3061306,12-May-23,NBN,Please complete this field,CRA,15-May-23,DZI,Updated,2-Jun-23,KZT,Closed
ABC TEST TRIAL,124,Site 124,1241124,9-Nov-22,ZJQ,Please complete this field,CRA,23-Nov-22,EUV,Updated,3-Jan-23,DMZ,Closed
ABC TEST TRIAL,294,Site 294,2941294,13-Jan-23,NCD,Please complete this field,CRA,13-Jan-23,KSH,Updated,13-Jan-23,URB,Closed
ABC TEST TRIAL,479,Site 479,4791479,26-Aug-22,SKF,Please complete this field,CRA,30-Aug-22,IYL,Updated,31-Aug-22,VWR,Closed
ABC TEST TRIAL,357,Site 357,3571357,9-Nov-22,MXZ,Please complete this field,CRA,23-Nov-22,GMV,Updated,3-Jan-23,TXF,Closed
ABC TEST TRIAL,323,Site 323,3231323,5-Sep-23,KJK,Please complete this field,CRA,13-Sep-23,QEC,Updated,22-Sep-23,SSP,Closed
ABC TEST TRIAL,132,Site 132,1321132,10-Aug-23,OFD,Please complete this field,CRA,18-Aug-23,ZDK,Updated,31-Aug-23,EUA,Closed
ABC TEST TRIAL,492,Site 492,4921492,10-Aug-23,VCU,Please complete this field,CRA,18-Aug-23,COJ,Updated,31-Aug-23,FMS,Closed
ABC TEST TRIAL,262,Site 262,2621262,10-Aug-23,HCZ,Please complete this field,CRA,18-Aug-23,HKO,Updated,31-Aug-23,SAJ,Closed
ABC TEST TRIAL,334,Site 334,3341334,24-Mar-23,BRC,Please complete this field,CRA,31-Mar-23,VEU,Updated,13-Apr-23,RVK,Closed
ABC TEST TRIAL,357,Site 357,3571357,15-Oct-24,YMW,Please complete this field,CRA,25-Oct-24,IJI,Updated,31-Oct-24,TMI,Closed
ABC TEST TRIAL,241,Site 241,2411241,9-Oct-23,QDL,Please complete this field,CRA,17-Oct-23,JBS,Updated,30-Oct-23,UCC,Closed
ABC TEST TRIAL,295,Site 295,2951295,5-Jun-24,REY,Please complete this field,CRA,24-Jun-24,ZBR,Updated,9-Aug-24,KPS,Closed
ABC TEST TRIAL,496,Site 496,4961496,18-Apr-23,YFL,Please complete this field,CRA,4-May-23,PKO,Updated,5-May-23,GFS,Closed
ABC TEST TRIAL,107,Site 107,1071107,21-Jul-22,DCG,Please complete this field,CRA,29-Jul-22,DOP,Updated,29-Jul-22,XNO,Closed
ABC TEST TRIAL,295,Site 295,2951295,31-May-23,HMW,Please complete this field,CRA,2-Jun-23,UOC,Updated,8-Jun-23,QCJ,Closed
ABC TEST TRIAL,298,Site 298,2981298,22-Jul-22,BZQ,Please complete this field,CRA,29-Jul-22,OYA,Updated,29-Jul-22,AUY,Closed
ABC TEST TRIAL,323,Site 323,3231323,16-May-24,VII,Please complete this field,CRA,22-May-24,EED,Updated,24-Jun-24,DGC,Closed
ABC TEST TRIAL,107,Site 107,1071107,5-Jun-24,UVM,Please complete this field,CRA,24-Jun-24,AYH,Updated,9-Aug-24,VHH,Closed
ABC TEST TRIAL,479,Site 479,4791479,10-Aug-23,ADL,Please complete this field,CRA,25-Aug-23,MXI,Updated,31-Aug-23,UIQ,Closed
ABC TEST TRIAL,293,Site 293,2931293,26-Aug-22,FTU,Please complete this field,CRA,26-Aug-22,QAG,Updated,26-Aug-22,OMV,Closed
ABC TEST TRIAL,429,Site 429,4291429,13-Jan-23,VQA,Please complete this field,CRA,13-Jan-23,YXB,Updated,13-Jan-23,FEB,Closed
ABC TEST TRIAL,429,Site 429,4291429,18-Apr-23,CYS,Please complete this field,CRA,18-Apr-23,GNI,Updated,18-Apr-23,ESE,Closed
ABC TEST TRIAL,404,Site 404,4041404,26-Aug-22,OXJ,Please complete this field,CRA,26-Aug-22,POZ,Updated,31-Aug-22,TKU,Closed
ABC TEST TRIAL,323,Site 323,3231323,26-Aug-22,WRD,Please complete this field,CRA,30-Aug-22,WXM,Updated,31-Aug-22,MIG,Closed
ABC TEST TRIAL,168,Site 168,1681168,20-Oct-23,PVZ,Please complete this field,CRA,26-Oct-23,KKZ,Updated,26-Oct-23,VVS,Closed
ABC TEST TRIAL,255,Site 255,2551255,29-Sep-22,WYG,Please complete this field,CRA,3-Nov-22,YRU,Updated,17-Nov-22,XOV,Closed
ABC TEST TRIAL,168,Site 168,1681168,9-Apr-24,PJR,Please complete this field,CRA,10-May-24,HKJ,Updated,14-May-24,BEL,Closed
ABC TEST TRIAL,262,Site 262,2621262,2-Nov-22,BZW,Please complete this field,CRA,3-Nov-22,VKX,Updated,3-Nov-22,PUU,Closed
ABC TEST TRIAL,132,Site 132,1321132,12-May-23,NCA,Please complete this field,CRA,15-May-23,GVC,Updated,12-Jun-23,AGG,Closed
ABC TEST TRIAL,156,Site 156,1561156,2-Sep-22,QJW,Please complete this field,CRA,2-Sep-22,IYR,Updated,2-Sep-22,JDX,Closed
ABC TEST TRIAL,293,Site 293,2931293,10-Oct-23,KLT,Please complete this field,CRA,10-Oct-23,DSO,Updated,11-Oct-23,MWH,Closed
ABC TEST TRIAL,301,Site 301,3011301,29-Sep-22,NLK,Please complete this field,CRA,20-Oct-22,HWL,Updated,17-Nov-22,YQH,Closed
ABC TEST TRIAL,374,Site 374,3741374,26-Aug-22,MLO,Please complete this field,CRA,30-Aug-22,MQB,Updated,31-Aug-22,QFI,Closed
ABC TEST TRIAL,429,Site 429,4291429,26-Aug-22,OFK,Please complete this field,CRA,30-Aug-22,NLU,Updated,31-Aug-22,YOH,Closed
ABC TEST TRIAL,445,Site 445,4451445,26-Aug-22,RIA,Please complete this field,CRA,26-Aug-22,AUG,Updated,26-Aug-22,HSQ,Closed
ABC TEST TRIAL,301,Site 301,3011301,8-Sep-22,TBC,Please complete this field,CRA,3-Nov-22,BQS,Updated,17-Nov-22,EBP,Closed
ABC TEST TRIAL,255,Site 255,2551255,29-Aug-24,NQH,Please complete this field,CRA,4-Sep-24,NYO,Updated,25-Sep-24,OCF,Closed
ABC TEST TRIAL,391,Site 391,3911391,26-Aug-22,JUW,Please complete this field,CRA,30-Aug-22,BNA,Updated,31-Aug-22,OKD,Closed
ABC TEST TRIAL,381,Site 381,3811381,26-Aug-22,OSQ,Please complete this field,CRA,30-Aug-22,YOJ,Updated,31-Aug-22,UDI,Closed
ABC TEST TRIAL,255,Site 255,2551255,2-Apr-24,JND,Please complete this field,CRA,22-Aug-24,AOE,Updated,29-Aug-24,LSQ,Closed
ABC TEST TRIAL,293,Site 293,2931293,18-Apr-23,ZFB,Please complete this field,CRA,4-May-23,QCX,Updated,12-May-23,LHK,Closed
ABC TEST TRIAL,131,Site 131,1311131,15-Oct-24,KVP,Please complete this field,CRA,18-Oct-24,WMD,Updated,31-Oct-24,ZLM,Closed
ABC TEST TRIAL,366,Site 366,3661366,15-Oct-24,QDY,Please complete this field,CRA,25-Oct-24,AZF,Updated,31-Oct-24,GSS,Closed
ABC TEST TRIAL,322,Site 322,3221322,16-Nov-23,DOO,Please complete this field,CRA,24-Nov-23,CCQ,Updated,22-Dec-23,YBC,Closed
ABC TEST TRIAL,285,Site 285,2851285,27-Mar-23,CXR,Please complete this field,CRA,31-Mar-23,VJP,Updated,14-Apr-23,XTP,Closed
ABC TEST TRIAL,366,Site 366,3661366,27-Mar-23,QTB,Please complete this field,CRA,31-Mar-23,VIP,Updated,14-Apr-23,VWO,Closed
ABC TEST TRIAL,347,Site 347,3471347,28-Mar-23,KFK,Please complete this field,CRA,31-Mar-23,WLW,Updated,14-Apr-23,OYP,Closed
ABC TEST TRIAL,492,Site 492,4921492,14-Apr-23,YFJ,Please complete this field,CRA,20-Apr-23,XKG,Updated,10-May-23,INS,Closed
ABC TEST TRIAL,158,Site 158,1581158,14-Apr-23,DRM,Please complete this field,CRA,20-Apr-23,NHG,Updated,10-May-23,GOI,Closed
ABC TEST TRIAL,366,Site 366,3661366,14-Apr-23,DIG,Please complete this field,CRA,20-Apr-23,SUX,Updated,10-May-23,DXF,Closed
ABC TEST TRIAL,183,Site 183,1831183,14-Apr-23,JGV,Please complete this field,CRA,20-Apr-23,FAU,Updated,10-May-23,OWE,Closed
ABC TEST TRIAL,301,Site 301,3011301,14-Apr-23,RLQ,Please complete this field,CRA,20-Apr-23,MGV,Updated,10-May-23,UNT,Closed
ABC TEST TRIAL,404,Site 404,4041404,20-Oct-23,SVT,Please complete this field,CRA,,,,20-Oct-23,TMV,Cancelled
ABC TEST TRIAL,262,Site 262,2621262,16-Oct-23,FAO,Please complete this field,CRA,20-Oct-23,QFX,Updated,26-Oct-23,UCU,Closed
ABC TEST TRIAL,231,Site 231,2311231,27-Mar-23,UGI,Please complete this field,CRA,31-Mar-23,OGL,Updated,14-Apr-23,IIK,Closed
ABC TEST TRIAL,168,Site 168,1681168,15-Jan-24,ENZ,Please complete this field,CRA,26-Jan-24,YOU,Updated,29-Jan-24,RHW,Closed
ABC TEST TRIAL,241,Site 241,2411241,19-Apr-24,KQV,Please complete this field,CRA,10-May-24,DTX,Updated,15-May-24,OAD,Closed
ABC TEST TRIAL,298,Site 298,2981298,19-Apr-23,AWP,Please complete this field,CRA,27-Apr-23,EMM,Updated,17-May-23,WSH,Closed
ABC TEST TRIAL,334,Site 334,3341334,29-Sep-22,DZW,Please complete this field,CRA,28-Oct-22,HFH,Updated,17-Nov-22,TQL,Closed
ABC TEST TRIAL,357,Site 357,3571357,17-Nov-22,GAY,Please complete this field,CRA,,,,17-Nov-22,FBG,Cancelled
ABC TEST TRIAL,357,Site 357,3571357,17-Nov-22,BNG,Please complete this field,CRA,21-Dec-22,TZU,Updated,17-Jan-23,IRM,Closed
ABC TEST TRIAL,334,Site 334,3341334,9-Oct-23,WQK,Please complete this field,CRA,10-Oct-23,WIF,Updated,11-Oct-23,WUY,Closed
ABC TEST TRIAL,195,Site 195,1951195,11-Jan-23,QBY,Please complete this field,CRA,12-Jan-23,ILX,Updated,12-Jan-23,CWR,Closed
ABC TEST TRIAL,301,Site 301,3011301,16-Oct-24,SEC,Please complete this field,CRA,25-Oct-24,IQU,Updated,31-Oct-24,UMO,Closed
ABC TEST TRIAL,298,Site 298,2981298,5-Jul-23,FWC,Please complete this field,CRA,6-Jul-23,JHM,Updated,6-Jul-23,NRG,Closed
ABC TEST TRIAL,301,Site 301,3011301,3-Jan-23,YKD,Please complete this field,CRA,13-Jan-23,CWY,Updated,18-Jan-23,FSS,Closed
ABC TEST TRIAL,460,Site 460,4601460,20-Apr-23,EOV,Please complete this field,CRA,27-Apr-23,GLL,Updated,17-May-23,VRE,Closed
ABC TEST TRIAL,447,Site 447,4471447,29-Sep-22,CPY,Please complete this field,CRA,28-Oct-22,FGB,Updated,17-Nov-22,GOR,Closed
ABC TEST TRIAL,156,Site 156,1561156,29-Sep-22,VCU,Please complete this field,CRA,28-Oct-22,YMQ,Updated,17-Nov-22,SMM,Closed
ABC TEST TRIAL,445,Site 445,4451445,29-Sep-22,DUD,Please complete this field,CRA,28-Oct-22,OKP,Updated,17-Nov-22,BNL,Closed
ABC TEST TRIAL,178,Site 178,1781178,29-Sep-22,QPB,Please complete this field,CRA,28-Oct-22,ISN,Updated,17-Nov-22,QIQ,Closed
ABC TEST TRIAL,479,Site 479,4791479,29-Sep-22,KKV,Please complete this field,CRA,28-Oct-22,PMN,Updated,17-Nov-22,MGM,Closed
ABC TEST TRIAL,298,Site 298,2981298,29-Sep-22,XQK,Please complete this field,CRA,28-Oct-22,OPM,Updated,17-Nov-22,UCU,Closed
ABC TEST TRIAL,168,Site 168,1681168,16-May-24,ZMN,Please complete this field,CRA,22-May-24,RCM,Updated,13-Aug-24,FKZ,Closed
ABC TEST TRIAL,388,Site 388,3881388,26-Aug-22,QWQ,Please complete this field,CRA,26-Aug-22,SAT,Updated,31-Aug-22,VJI,Closed
ABC TEST TRIAL,447,Site 447,4471447,20-Dec-22,ZHP,Please complete this field,CRA,21-Dec-22,UHE,Updated,17-Jan-23,IRW,Closed
ABC TEST TRIAL,479,Site 479,4791479,29-Sep-22,LTQ,Please complete this field,CRA,28-Oct-22,KPK,Updated,17-Nov-22,FXI,Closed
ABC TEST TRIAL,178,Site 178,1781178,28-Jul-22,SYE,Please complete this field,CRA,29-Jul-22,KJH,Updated,29-Jul-22,UUI,Closed
ABC TEST TRIAL,132,Site 132,1321132,20-Oct-23,FYV,Please complete this field,CRA,24-Oct-23,GYO,Updated,26-Oct-23,BKK,Closed
ABC TEST TRIAL,301,Site 301,3011301,24-Mar-23,BGL,Please complete this field,CRA,31-Mar-23,ELZ,Updated,13-Apr-23,XKZ,Closed
ABC TEST TRIAL,107,Site 107,1071107,26-Aug-22,QFJ,Please complete this field,CRA,30-Aug-22,ARW,Updated,31-Aug-22,FDY,Closed
ABC TEST TRIAL,374,Site 374,3741374,13-Jan-23,WON,Please complete this field,CRA,,,,13-Jan-23,WCV,Cancelled
ABC TEST TRIAL,479,Site 479,4791479,13-Jan-23,NOM,Please complete this field,CRA,13-Jan-23,JMY,Updated,13-Jan-23,WNH,Closed
ABC TEST TRIAL,323,Site 323,3231323,20-Apr-23,JWM,Please complete this field,CRA,27-Apr-23,FDT,Updated,12-Jun-23,FSY,Closed
ABC TEST TRIAL,306,Site 306,3061306,11-Aug-23,IPW,Please complete this field,CRA,,,,25-Aug-23,FWP,Cancelled
ABC TEST TRIAL,131,Site 131,1311131,28-Mar-23,AJX,Please complete this field,CRA,28-Mar-23,RET,Updated,14-Apr-23,UEP,Closed
ABC TEST TRIAL,298,Site 298,2981298,24-Mar-23,OWO,Please complete this field,CRA,31-Mar-23,TZA,Updated,13-Apr-23,QYJ,Closed
ABC TEST TRIAL,306,Site 306,3061306,16-Oct-23,LKS,Please complete this field,CRA,18-Oct-23,NAS,Updated,20-Oct-23,MNH,Closed
ABC TEST TRIAL,347,Site 347,3471347,21-Sep-23,VXN,Please complete this field,CRA,28-Sep-23,KOI,Updated,11-Oct-23,BOZ,Closed
ABC TEST TRIAL,391,Site 391,3911391,21-Jul-22,NAG,Please complete this field,CRA,29-Jul-22,AQQ,Updated,29-Jul-22,EIX,Closed
ABC TEST TRIAL,322,Site 322,3221322,21-Jul-22,DZK,Please complete this field,CRA,,,,21-Jul-22,KAQ,Cancelled
ABC TEST TRIAL,241,Site 241,2411241,11-Jan-23,EQP,Please complete this field,CRA,11-Jan-23,WWO,Updated,12-Jan-23,KNK,Closed
ABC TEST TRIAL,280,Site 280,2801280,23-Mar-23,URW,Please complete this field,CRA,31-Mar-23,QTC,Updated,13-Apr-23,NTW,Closed
ABC TEST TRIAL,301,Site 301,3011301,14-Apr-23,MUP,Please complete this field,CRA,20-Apr-23,RAI,Updated,10-May-23,BIG,Closed
ABC TEST TRIAL,183,Site 183,1831183,24-Mar-23,EXF,Please complete this field,CRA,31-Mar-23,ODB,Updated,13-Apr-23,VFA,Closed
ABC TEST TRIAL,322,Site 322,3221322,19-Apr-23,OCI,Please complete this field,CRA,24-Apr-23,PRI,Updated,16-May-23,ZRL,Closed
ABC TEST TRIAL,374,Site 374,3741374,2-Nov-22,SZN,Please complete this field,CRA,2-Nov-22,THT,Updated,9-Nov-22,FHT,Closed
ABC TEST TRIAL,131,Site 131,1311131,6-Jul-23,UNK,Please complete this field,CRA,14-Jul-23,EYJ,Updated,2-Aug-23,GDD,Closed
ABC TEST TRIAL,452,Site 452,4521452,23-Mar-23,CQL,Please complete this field,CRA,31-Mar-23,TGM,Updated,13-Apr-23,BHL,Closed
ABC TEST TRIAL,391,Site 391,3911391,17-Nov-22,LBX,Please complete this field,CRA,24-Nov-22,IWZ,Updated,20-Dec-22,LIY,Closed
ABC TEST TRIAL,107,Site 107,1071107,20-Jun-23,XLM,Please complete this field,CRA,25-Jun-23,EBR,Updated,19-Jul-23,MGE,Closed
ABC TEST TRIAL,460,Site 460,4601460,29-Sep-22,BNF,Please complete this field,CRA,28-Oct-22,LXF,Updated,17-Nov-22,HSM,Closed
ABC TEST TRIAL,492,Site 492,4921492,26-Aug-22,FTB,Please complete this field,CRA,30-Aug-22,NED,Updated,31-Aug-22,BDD,Closed
ABC TEST TRIAL,178,Site 178,1781178,26-Aug-22,MQM,Please complete this field,CRA,26-Aug-22,WQO,Updated,26-Aug-22,GKJ,Closed
ABC TEST TRIAL,381,Site 381,3811381,22-Jul-22,GKN,Please complete this field,CRA,29-Jul-22,TMU,Updated,2-Aug-22,XSS,Closed
ABC TEST TRIAL,492,Site 492,4921492,22-Jul-22,RUN,Please complete this field,CRA,29-Jul-22,UND,Updated,2-Aug-22,OEI,Closed
ABC TEST TRIAL,285,Site 285,2851285,9-Nov-22,KLS,Please complete this field,CRA,5-Dec-22,SZX,Updated,18-Jan-23,YMW,Closed
ABC TEST TRIAL,334,Site 334,3341334,26-Aug-22,JUJ,Please complete this field,CRA,26-Aug-22,SKY,Updated,26-Aug-22,UUC,Closed
ABC TEST TRIAL,132,Site 132,1321132,22-Jul-22,TZI,Please complete this field,CRA,29-Jul-22,BFC,Updated,2-Aug-22,XTY,Closed
ABC TEST TRIAL,479,Site 479,4791479,21-Jul-22,DTK,Please complete this field,CRA,29-Jul-22,RCJ,Updated,29-Jul-22,CCI,Closed
ABC TEST TRIAL,237,Site 237,2371237,26-Aug-22,KJB,Please complete this field,CRA,31-Aug-22,OWK,Updated,31-Aug-22,KSD,Closed
ABC TEST TRIAL,256,Site 256,2561256,26-Aug-22,SGD,Please complete this field,CRA,26-Aug-22,AJL,Updated,26-Aug-22,XYN,Closed
ABC TEST TRIAL,460,Site 460,4601460,26-Aug-22,GNB,Please complete this field,CRA,26-Aug-22,SLG,Updated,26-Aug-22,MTY,Closed
ABC TEST TRIAL,285,Site 285,2851285,11-Aug-22,CXH,Please complete this field,CRA,,,,26-Aug-22,ZFF,Cancelled
ABC TEST TRIAL,460,Site 460,4601460,22-Jul-22,ZAZ,Please complete this field,CRA,29-Jul-22,PSY,Updated,2-Aug-22,MUV,Closed
ABC TEST TRIAL,293,Site 293,2931293,26-Aug-22,TYB,Please complete this field,CRA,30-Aug-22,XJI,Updated,31-Aug-22,ZBC,Closed
ABC TEST TRIAL,131,Site 131,1311131,26-Aug-22,EUN,Please complete this field,CRA,30-Aug-22,PEA,Updated,31-Aug-22,RPZ,Closed
ABC TEST TRIAL,301,Site 301,3011301,9-Nov-22,WYM,Please complete this field,CRA,5-Dec-22,YSD,Updated,18-Jan-23,XSM,Closed
ABC TEST TRIAL,357,Site 357,3571357,24-Mar-23,AZG,Please complete this field,CRA,,,,24-Mar-23,IGT,Cancelled
ABC TEST TRIAL,452,Site 452,4521452,24-Mar-23,JNS,Please complete this field,CRA,,,,24-Mar-23,GNB,Cancelled
ABC TEST TRIAL,298,Site 298,2981298,17-Nov-22,FPN,Please complete this field,CRA,20-Dec-22,MCU,Updated,16-Jan-23,VJL,Closed
ABC TEST TRIAL,178,Site 178,1781178,17-Nov-22,YJW,Please complete this field,CRA,24-Nov-22,WJN,Updated,20-Dec-22,TCD,Closed
ABC TEST TRIAL,381,Site 381,3811381,9-Nov-22,NBN,Please complete this field,CRA,18-Nov-22,TBH,Updated,18-Jan-23,LVQ,Closed
ABC TEST TRIAL,492,Site 492,4921492,9-Nov-22,CYU,Please complete this field,CRA,16-Nov-22,DTR,Updated,18-Jan-23,BVM,Closed
ABC TEST TRIAL,285,Site 285,2851285,9-Nov-22,IMN,Please complete this field,CRA,18-Nov-22,IMY,Updated,18-Jan-23,CHR,Closed
ABC TEST TRIAL,295,Site 295,2951295,9-Nov-22,NDQ,Please complete this field,CRA,18-Nov-22,YMU,Updated,18-Jan-23,BVV,Closed
ABC TEST TRIAL,460,Site 460,4601460,9-Nov-22,SCO,Please complete this field,CRA,5-Dec-22,EKL,Updated,18-Jan-23,UUX,Closed
ABC TEST TRIAL,492,Site 492,4921492,17-Nov-22,KAO,Please complete this field,CRA,24-Nov-22,UIV,Updated,20-Dec-22,GIZ,Closed
ABC TEST TRIAL,256,Site 256,2561256,9-Nov-22,YLX,Please complete this field,CRA,,,,9-Nov-22,TGK,Cancelled
ABC TEST TRIAL,298,Site 298,2981298,14-Apr-23,CFB,Please complete this field,CRA,6-May-23,SPR,Updated,10-May-23,AYB,Closed
ABC TEST TRIAL,256,Site 256,2561256,2-Sep-22,HRC,Please complete this field,CRA,2-Sep-22,PGX,Updated,2-Sep-22,PGD,Closed
ABC TEST TRIAL,178,Site 178,1781178,17-Nov-22,UCH,Please complete this field,CRA,21-Dec-22,JVL,Updated,17-Jan-23,QNM,Closed
ABC TEST TRIAL,323,Site 323,3231323,17-Nov-22,MLX,Please complete this field,CRA,24-Nov-22,BRZ,Updated,5-Dec-22,VYZ,Closed
ABC TEST TRIAL,404,Site 404,4041404,22-Jul-22,IEE,Please complete this field,CRA,29-Jul-22,CID,Updated,29-Jul-22,YZL,Closed
ABC TEST TRIAL,158,Site 158,1581158,27-Dec-22,SJW,Please complete this field,CRA,28-Dec-22,FSE,Updated,28-Dec-22,KOD,Closed
ABC TEST TRIAL,323,Site 323,3231323,27-Dec-22,GDB,Please complete this field,CRA,28-Dec-22,PUU,Updated,28-Dec-22,JZT,Closed
ABC TEST TRIAL,301,Site 301,3011301,10-May-23,OKM,Please complete this field,CRA,12-May-23,ISP,Updated,20-Jun-23,TNR,Closed
ABC TEST TRIAL,237,Site 237,2371237,19-Apr-23,JSM,Please complete this field,CRA,24-Apr-23,ASL,Updated,16-May-23,APC,Closed
ABC TEST TRIAL,344,Site 344,3441344,10-May-23,UKS,Please complete this field,CRA,12-May-23,IMZ,Updated,20-Jun-23,ZCY,Closed
ABC TEST TRIAL,404,Site 404,4041404,7-Aug-24,KON,Please complete this field,CRA,12-Aug-24,DWO,Updated,3-Sep-24,JPF,Closed
ABC TEST TRIAL,298,Site 298,2981298,16-May-23,TTF,Please complete this field,CRA,23-May-23,XUW,Updated,12-Jun-23,GMB,Closed
ABC TEST TRIAL,168,Site 168,1681168,24-Mar-23,GVW,Please complete this field,CRA,31-Mar-23,MEZ,Updated,13-Apr-23,TBB,Closed
ABC TEST TRIAL,357,Site 357,3571357,16-May-24,ABI,Please complete this field,CRA,22-May-24,TVD,Updated,13-Aug-24,AZK,Closed
ABC TEST TRIAL,131,Site 131,1311131,10-Aug-23,HDS,Please complete this field,CRA,18-Aug-23,REY,Updated,31-Aug-23,KJN,Closed
ABC TEST TRIAL,178,Site 178,1781178,28-Feb-24,AIF,Please complete this field,CRA,18-Mar-24,DDJ,Updated,19-Apr-24,UKY,Closed
ABC TEST TRIAL,256,Site 256,2561256,19-Apr-23,WCG,Please complete this field,CRA,27-Apr-23,CYI,Updated,17-May-23,TKB,Closed
ABC TEST TRIAL,294,Site 294,2941294,20-Oct-23,VIW,Please complete this field,CRA,24-Oct-23,TUD,Updated,26-Oct-23,CKB,Closed
ABC TEST TRIAL,306,Site 306,3061306,20-Oct-23,RNL,Please complete this field,CRA,24-Oct-23,OKC,Updated,26-Oct-23,GIO,Closed
ABC TEST TRIAL,293,Site 293,2931293,28-Feb-24,PPJ,Please complete this field,CRA,18-Mar-24,ZUH,Updated,19-Apr-24,NVV,Closed
ABC TEST TRIAL,298,Site 298,2981298,17-May-23,QXH,Please complete this field,CRA,26-May-23,AIX,Updated,12-Jun-23,DDX,Closed
ABC TEST TRIAL,301,Site 301,3011301,16-May-24,YOE,Please complete this field,CRA,22-May-24,WAY,Updated,13-Aug-24,GKZ,Closed
ABC TEST TRIAL,237,Site 237,2371237,17-May-23,MYM,Please complete this field,CRA,25-May-23,NAA,Updated,12-Jun-23,LIB,Closed
ABC TEST TRIAL,154,Site 154,1541154,17-May-23,DHN,Please complete this field,CRA,25-May-23,INJ,Updated,12-Jun-23,MTU,Closed
ABC TEST TRIAL,479,Site 479,4791479,17-May-23,QUN,Please complete this field,CRA,25-May-23,NJT,Updated,12-Jun-23,COX,Closed
ABC TEST TRIAL,429,Site 429,4291429,23-Mar-23,YOZ,Please complete this field,CRA,31-Mar-23,BPP,Updated,13-Apr-23,ZIY,Closed
ABC TEST TRIAL,183,Site 183,1831183,21-Sep-23,HDX,Please complete this field,CRA,28-Sep-23,AJL,Updated,11-Oct-23,OJB,Closed
ABC TEST TRIAL,285,Site 285,2851285,16-May-24,CYH,Please complete this field,CRA,22-May-24,BAS,Updated,13-Aug-24,TDH,Closed
ABC TEST TRIAL,255,Site 255,2551255,10-Oct-23,PFF,Please complete this field,CRA,25-Oct-23,LAP,Updated,30-Oct-23,KEZ,Closed
ABC TEST TRIAL,445,Site 445,4451445,10-Oct-23,PNV,Please complete this field,CRA,25-Oct-23,DKB,Updated,30-Oct-23,TUC,Closed
ABC TEST TRIAL,429,Site 429,4291429,10-Aug-23,BQQ,Please complete this field,CRA,22-Aug-23,JHJ,Updated,31-Aug-23,TMB,Closed
ABC TEST TRIAL,298,Site 298,2981298,10-Aug-23,GZX,Please complete this field,CRA,22-Aug-23,DRQ,Updated,31-Aug-23,GUH,Closed
